Date,High,Low,Open,Close,Volume,Adj Close
2016-11-02,33040.0,32620.0,32800.0,32860.0,10099250.0,28206.720703125
2016-11-03,32800.0,32120.0,32600.0,32320.0,10341850.0,27743.181640625
2016-11-04,32680.0,32100.0,32100.0,32540.0,7103850.0,27932.033203125
2016-11-07,33000.0,32680.0,32940.0,32800.0,7661900.0,28155.212890625
2016-11-08,32980.0,32700.0,32980.0,32880.0,5417450.0,28223.880859375
2016-11-09,33140.0,31820.0,32920.0,31920.0,15683600.0,27399.83203125
2016-11-10,33000.0,32360.0,32600.0,32980.0,11795350.0,28309.72265625
2016-11-11,32360.0,31700.0,31700.0,31960.0,12836800.0,27434.1640625
2016-11-14,31920.0,31040.0,31900.0,31060.0,15133300.0,26661.61328125
2016-11-15,31620.0,30780.0,31060.0,30780.0,13665700.0,26421.259765625
2016-11-16,31280.0,30800.0,30800.0,31160.0,13308200.0,26747.455078125
2016-11-17,31520.0,30900.0,31100.0,31360.0,7870550.0,26919.126953125
2016-11-18,31760.0,31400.0,31640.0,31720.0,9460750.0,27228.15234375
2016-11-21,32120.0,31300.0,31300.0,31860.0,8180200.0,27348.32421875
2016-11-22,32900.0,32000.0,32140.0,32800.0,9751100.0,28155.212890625
2016-11-23,33220.0,32520.0,33220.0,32980.0,12668600.0,28309.72265625
2016-11-24,33040.0,32660.0,32980.0,33000.0,7757150.0,28326.892578125
2016-11-25,33040.0,32660.0,32820.0,33000.0,6276900.0,28326.892578125
2016-11-28,33620.0,32800.0,33000.0,33540.0,13294050.0,28790.423828125
2016-11-29,33960.0,33380.0,33800.0,33540.0,18081300.0,28790.423828125
2016-11-30,34940.0,33540.0,33540.0,34920.0,28535200.0,29975.0
2016-12-01,35060.0,34660.0,34800.0,34980.0,15535350.0,30026.50390625
2016-12-02,34760.0,34140.0,34480.0,34540.0,15352950.0,29648.80859375
2016-12-05,34680.0,34220.0,34340.0,34360.0,8484600.0,29494.306640625
2016-12-06,35200.0,34400.0,34440.0,34960.0,14001800.0,30009.33984375
2016-12-07,35480.0,35040.0,35040.0,35440.0,9603650.0,30421.361328125
2016-12-08,36020.0,35520.0,35980.0,35800.0,16462550.0,30730.392578125
2016-12-09,35900.0,35400.0,35900.0,35600.0,10652450.0,30558.7109375
2016-12-12,35360.0,34660.0,34660.0,35040.0,11414450.0,30078.005859375
2016-12-13,35440.0,34620.0,34620.0,35320.0,11684450.0,30318.357421875
2016-12-14,35680.0,35280.0,35560.0,35540.0,7455100.0,30507.19921875
2016-12-15,35500.0,34820.0,34820.0,35180.0,5773550.0,30198.18359375
2016-12-16,36020.0,35200.0,35300.0,35860.0,11747700.0,30781.8984375
2016-12-19,36380.0,35620.0,35620.0,35900.0,5435800.0,30816.2265625
2016-12-20,36400.0,35840.0,35920.0,36240.0,7615200.0,31108.076171875
2016-12-21,36600.0,36020.0,36360.0,36100.0,6552100.0,30987.908203125
2016-12-22,36300.0,35980.0,36260.0,36180.0,6354600.0,31056.572265625
2016-12-23,36080.0,35600.0,36020.0,35640.0,8334850.0,30593.0390625
2016-12-26,36000.0,35560.0,35600.0,35960.0,4823600.0,30867.724609375
2016-12-27,36200.0,35860.0,35980.0,35980.0,4653450.0,30884.896484375
2016-12-28,35980.0,35600.0,35840.0,35760.0,6662900.0,31172.560546875
2016-12-29,36040.0,35400.0,35420.0,36040.0,7516450.0,31416.63671875
2017-01-02,36240.0,35880.0,35980.0,36100.0,4650600.0,31468.951171875
2017-01-03,36620.0,36020.0,36280.0,36480.0,7357650.0,31800.203125
2017-01-04,36520.0,36100.0,36500.0,36160.0,7971750.0,31521.244140625
2017-01-05,36060.0,35540.0,36060.0,35560.0,10967450.0,30998.21484375
2017-01-06,36440.0,36040.0,36180.0,36200.0,8880950.0,31556.1171875
2017-01-09,37500.0,36560.0,36600.0,37220.0,13194900.0,32445.265625
2017-01-10,37400.0,37080.0,37280.0,37240.0,9099800.0,32462.705078125
2017-01-11,38560.0,37420.0,37520.0,38280.0,12018150.0,33369.28515625
2017-01-12,38800.0,37980.0,38000.0,38800.0,11669150.0,33822.58203125
2017-01-13,38320.0,37460.0,38100.0,37460.0,15954450.0,32654.4765625
2017-01-16,37820.0,36320.0,36860.0,36660.0,16611500.0,31957.10546875
2017-01-17,37460.0,36580.0,36580.0,36960.0,8150700.0,32218.61328125
2017-01-18,37500.0,36620.0,37040.0,36940.0,8875400.0,32201.189453125
2017-01-19,37920.0,37020.0,37720.0,37480.0,9418900.0,32671.916015625
2017-01-20,37420.0,36880.0,37120.0,37200.0,9185000.0,32427.82421875
2017-01-23,38060.0,37000.0,37200.0,38060.0,8810400.0,33177.5078125
2017-01-24,38580.0,37880.0,38120.0,38160.0,11048750.0,33264.6875
2017-01-25,39400.0,38320.0,38340.0,39400.0,13433850.0,34345.59765625
