Date,High,Low,Open,Close,Volume,Adj Close
2016-11-02,47900.0,47100.0,47150.0,47400.0,548417.0,45336.9296875
2016-11-03,48400.0,47250.0,47550.0,47500.0,716257.0,45432.57421875
2016-11-04,47650.0,47000.0,47600.0,47100.0,418742.0,45049.98828125
2016-11-07,47750.0,47150.0,47600.0,47350.0,444815.0,45289.10546875
2016-11-08,47850.0,47350.0,47550.0,47750.0,455848.0,45671.69140625
2016-11-09,48050.0,45200.0,48000.0,45700.0,1461344.0,43710.921875
2016-11-10,47050.0,46200.0,46400.0,46700.0,896687.0,44667.39453125
2016-11-11,46650.0,45600.0,46500.0,45750.0,719669.0,43758.7421875
2016-11-14,47350.0,46200.0,47000.0,46400.0,752247.0,44380.44921875
2016-11-15,47850.0,46100.0,46100.0,47050.0,725313.0,45002.1640625
2016-11-16,47750.0,47000.0,47200.0,47000.0,476989.0,44954.33984375
2016-11-17,47300.0,46650.0,46650.0,46850.0,312645.0,44810.8671875
2016-11-18,47100.0,46000.0,46900.0,46850.0,514155.0,44810.8671875
2016-11-21,46850.0,46050.0,46700.0,46050.0,397425.0,44045.6875
2016-11-22,46500.0,45750.0,46250.0,45900.0,411221.0,43902.21484375
2016-11-23,46800.0,45900.0,45900.0,46600.0,611177.0,44571.75
2016-11-24,46800.0,46000.0,46550.0,46000.0,308749.0,43997.859375
2016-11-25,46250.0,45700.0,46100.0,45800.0,270431.0,43806.5703125
2016-11-28,45800.0,45250.0,45750.0,45300.0,526862.0,43328.33203125
2016-11-29,46150.0,45200.0,45200.0,45350.0,566553.0,43376.15234375
2016-11-30,45650.0,44900.0,45400.0,44900.0,646673.0,42945.7421875
2016-12-01,46450.0,44700.0,44700.0,46250.0,667213.0,44236.984375
2016-12-02,46450.0,45900.0,46300.0,46350.0,450435.0,44332.62890625
2016-12-05,46350.0,45600.0,46300.0,46000.0,357553.0,43997.859375
2016-12-06,47250.0,46100.0,46100.0,47100.0,644517.0,45049.98828125
2016-12-07,47500.0,46800.0,47250.0,46950.0,549707.0,44906.515625
2016-12-08,47800.0,47250.0,47500.0,47500.0,545953.0,45432.57421875
2016-12-09,48450.0,47550.0,47600.0,47950.0,743986.0,45862.98828125
2016-12-12,48600.0,47850.0,47900.0,48150.0,598286.0,46054.28125
2016-12-13,48900.0,47750.0,48000.0,48850.0,666506.0,46723.8203125
2016-12-14,49150.0,48150.0,49100.0,48300.0,609882.0,46197.75390625
2016-12-15,48200.0,47400.0,47850.0,48150.0,643676.0,46054.28125
2016-12-16,48050.0,47600.0,47850.0,47850.0,491284.0,45767.34375
2016-12-19,48350.0,47600.0,47800.0,47700.0,390223.0,45623.87109375
2016-12-20,48200.0,47800.0,47900.0,47800.0,283044.0,45719.515625
2016-12-21,48400.0,47700.0,47700.0,48200.0,395898.0,46102.109375
2016-12-22,49600.0,48200.0,48200.0,49400.0,864243.0,47249.87890625
2016-12-23,49750.0,49200.0,49350.0,49650.0,446610.0,47488.99609375
2016-12-26,51000.0,49350.0,49800.0,50900.0,951361.0,48684.59375
2016-12-27,51400.0,50400.0,50900.0,50900.0,731183.0,48684.59375
2016-12-28,52200.0,50700.0,50800.0,51500.0,965048.0,49648.640625
2016-12-29,52000.0,51200.0,51400.0,51600.0,482241.0,49745.05078125
2017-01-02,52300.0,51600.0,51800.0,51600.0,431474.0,49745.05078125
2017-01-03,54400.0,51800.0,51800.0,54300.0,1715000.0,52347.98828125
2017-01-04,54500.0,53100.0,54200.0,53800.0,1262418.0,51865.9609375
2017-01-05,55700.0,53400.0,54000.0,53600.0,1428250.0,51673.15234375
2017-01-06,54000.0,52400.0,53800.0,52600.0,1382362.0,50709.1015625
2017-01-09,53600.0,51200.0,52300.0,53600.0,1555889.0,51673.15234375
2017-01-10,53200.0,51800.0,53100.0,51800.0,956045.0,49937.859375
2017-01-11,52300.0,51200.0,51700.0,52000.0,979211.0,50130.671875
2017-01-12,53400.0,52100.0,52100.0,53300.0,795012.0,51383.9375
2017-01-13,53500.0,52500.0,53100.0,52900.0,555164.0,50998.31640625
2017-01-16,53300.0,51900.0,52900.0,52800.0,681671.0,50901.91015625
2017-01-17,53000.0,52300.0,52300.0,52400.0,451998.0,50516.2890625
2017-01-18,53900.0,52500.0,52800.0,53700.0,938989.0,51769.5546875
2017-01-19,54700.0,53300.0,53700.0,54500.0,1070070.0,52540.80078125
2017-01-20,54500.0,54000.0,54400.0,54100.0,432160.0,52155.17578125
2017-01-23,54500.0,53300.0,54100.0,53400.0,345819.0,51480.33984375
2017-01-24,54200.0,53300.0,53300.0,54100.0,450680.0,52155.17578125
2017-01-25,55400.0,53500.0,54300.0,54200.0,1121403.0,52251.5859375
2017-01-26,55500.0,53200.0,55000.0,53200.0,1226161.0,51287.53515625
2017-01-31,55700.0,53400.0,53500.0,55400.0,1376669.0,53408.44921875
2017-02-01,58000.0,55800.0,55800.0,57900.0,2286272.0,55818.57421875
2017-02-02,59400.0,57300.0,58500.0,58300.0,1824780.0,56204.1953125
2017-02-03,59100.0,57400.0,58700.0,58200.0,780014.0,56107.78515625
2017-02-06,59100.0,57700.0,58800.0,58600.0,852582.0,56493.41015625
2017-02-07,59300.0,58200.0,58900.0,58800.0,754879.0,56686.21875
2017-02-08,60400.0,58600.0,59000.0,60400.0,1795800.0,58228.703125
2017-02-09,61900.0,60100.0,60400.0,61500.0,1352533.0,59289.1640625
2017-02-10,61900.0,61200.0,61800.0,61300.0,740823.0,59096.34765625
2017-02-13,62000.0,59600.0,61600.0,60700.0,1012067.0,58517.91796875
2017-02-14,61600.0,60600.0,61000.0,61600.0,720671.0,59385.56640625
2017-02-15,62900.0,61700.0,61700.0,62200.0,899514.0,59963.9921875
2017-02-16,62700.0,61300.0,62300.0,62700.0,727097.0,60446.01953125
2017-02-17,62700.0,61200.0,62600.0,61400.0,795235.0,59192.75
2017-02-20,62100.0,60700.0,61100.0,62000.0,481297.0,59771.18359375
2017-02-21,62800.0,61900.0,62100.0,62100.0,443630.0,59867.5859375
2017-02-22,63000.0,62300.0,62700.0,62900.0,703290.0,60638.83203125
2017-02-23,63300.0,62200.0,62900.0,63100.0,773393.0,60831.64453125
2017-02-24,63600.0,62200.0,63200.0,62700.0,825344.0,60446.01953125
2017-02-27,63200.0,58800.0,63200.0,59000.0,2350933.0,56879.03125
2017-02-28,60000.0,58200.0,58700.0,59800.0,1519971.0,57650.26953125
2017-03-02,62200.0,60600.0,60700.0,61600.0,1329490.0,59385.56640625
2017-03-03,62400.0,60600.0,61300.0,62200.0,1001078.0,59963.9921875
2017-03-06,62000.0,59900.0,61500.0,60300.0,959701.0,58132.30078125
2017-03-07,63300.0,61500.0,61600.0,63300.0,1734620.0,61024.44921875
2017-03-08,65400.0,63300.0,63400.0,64900.0,1777042.0,62566.9296875
2017-03-09,65800.0,64100.0,65500.0,64800.0,1196256.0,62470.52734375
