Date,High,Low,Open,Close,Volume,Adj Close
2016-11-02,170000.0,164600.0,169800.0,165200.0,426830.0,163673.875
2016-11-03,165200.0,162400.0,165200.0,162400.0,341725.0,160899.75
2016-11-04,162000.0,157000.0,161600.0,157800.0,512375.0,156342.234375
2016-11-07,165800.0,159000.0,159600.0,164000.0,499495.0,162484.96875
2016-11-08,167600.0,162200.0,165800.0,163000.0,314520.0,161494.203125
2016-11-09,165400.0,156800.0,165200.0,161000.0,621875.0,159512.671875
2016-11-10,163800.0,160200.0,163200.0,161200.0,412645.0,159710.828125
2016-11-11,158000.0,151400.0,156200.0,152000.0,1071655.0,150595.796875
2016-11-14,155800.0,149200.0,152000.0,149200.0,697325.0,147821.6875
2016-11-15,152400.0,147800.0,149200.0,148800.0,665320.0,147425.375
2016-11-16,151800.0,148200.0,150200.0,150200.0,774980.0,148812.4375
2016-11-17,151000.0,148600.0,149600.0,149000.0,496945.0,147623.515625
2016-11-18,154600.0,150000.0,152000.0,154200.0,722370.0,152775.5
2016-11-21,159800.0,151800.0,154200.0,157200.0,736210.0,155747.78125
2016-11-22,162600.0,157400.0,157600.0,162000.0,526770.0,160503.421875
2016-11-23,161800.0,158400.0,159000.0,159000.0,377550.0,157531.15625
2016-11-24,161000.0,156600.0,157800.0,160400.0,351705.0,158918.203125
2016-11-25,163400.0,160400.0,162000.0,161000.0,623920.0,159512.671875
2016-11-28,163000.0,158400.0,160400.0,161600.0,380760.0,160107.15625
2016-11-29,163000.0,160200.0,160400.0,160200.0,283105.0,158720.078125
2016-11-30,162000.0,157200.0,160400.0,159600.0,842935.0,158125.609375
2016-12-01,159600.0,152800.0,158000.0,152800.0,519310.0,151388.4375
2016-12-02,155400.0,150800.0,155400.0,151000.0,399800.0,149605.0625
2016-12-05,153800.0,148800.0,149800.0,152800.0,410670.0,151388.4375
2016-12-06,155600.0,150000.0,154800.0,151200.0,492710.0,149803.203125
2016-12-07,152400.0,149800.0,151400.0,150000.0,264505.0,148614.28125
2016-12-08,160800.0,151200.0,151200.0,160800.0,674935.0,159314.515625
2016-12-09,162800.0,159200.0,160800.0,160000.0,411510.0,158521.90625
2016-12-12,161600.0,157600.0,160800.0,158400.0,302605.0,156936.703125
2016-12-13,159000.0,156400.0,158800.0,157200.0,303985.0,155747.78125
2016-12-14,159200.0,156200.0,158600.0,157000.0,263835.0,155549.625
2016-12-15,158800.0,156800.0,157000.0,157200.0,419820.0,155747.78125
2016-12-16,161200.0,157800.0,159400.0,161200.0,501105.0,159710.828125
2016-12-19,161200.0,159200.0,160200.0,160000.0,238945.0,158521.90625
2016-12-20,160400.0,157000.0,160000.0,157400.0,328070.0,155945.90625
2016-12-21,159400.0,155800.0,159000.0,155800.0,220970.0,154360.734375
2016-12-22,157200.0,153400.0,155800.0,154600.0,393385.0,153171.796875
2016-12-23,155400.0,152400.0,154200.0,153600.0,266875.0,152181.03125
2016-12-26,154600.0,153000.0,153200.0,153000.0,103325.0,151586.5625
2016-12-27,154600.0,152600.0,153200.0,154400.0,159810.0,152973.640625
2016-12-28,157000.0,152600.0,157000.0,152600.0,288685.0,151412.09375
2016-12-29,155400.0,150800.0,151600.0,155000.0,281620.0,153793.40625
2017-01-02,157400.0,155000.0,155600.0,155400.0,153885.0,154190.3125
2017-01-03,155400.0,153400.0,155400.0,153400.0,258830.0,152205.875
2017-01-04,162000.0,154200.0,155000.0,162000.0,601795.0,160738.921875
2017-01-05,162000.0,158200.0,162000.0,158200.0,343620.0,156968.5
2017-01-06,160200.0,157200.0,158200.0,159800.0,251345.0,158556.03125
2017-01-09,159800.0,155400.0,158200.0,155800.0,383440.0,154587.1875
2017-01-10,158600.0,155800.0,157400.0,158400.0,236860.0,157166.953125
2017-01-11,160400.0,157200.0,157200.0,159200.0,243710.0,157960.703125
2017-01-12,163000.0,159200.0,159800.0,160400.0,281945.0,159151.375
2017-01-13,161000.0,157400.0,160400.0,158000.0,341155.0,156770.046875
2017-01-16,160200.0,154800.0,158400.0,158800.0,275210.0,157563.84375
2017-01-17,159400.0,156400.0,157400.0,159000.0,254710.0,157762.265625
2017-01-18,160000.0,157400.0,160000.0,157600.0,275880.0,156373.171875
2017-01-19,161200.0,157400.0,157400.0,160200.0,339055.0,158952.9375
2017-01-20,159600.0,157000.0,159400.0,157000.0,367175.0,155777.859375
